Id,price
1,863.204
2,3142.2302
3,609.34875
4,3106.179
5,821.4639
6,6475.461
7,7074.791
8,5912.141
9,2203.9707
10,565.66547
11,1833.0199
12,2527.191
13,4934.182
14,10435.371
15,960.07025
16,5215.327
17,3743.5935
18,10210.908
19,8597.205
20,5131.3164
21,2023.6289
22,1188.4701
23,480.29047
24,1445.0385
25,7142.3125
26,5368.242
27,14079.005
28,2498.1204
29,3923.285
30,2620.8267
31,1669.4803
32,519.3591
33,15874.094
34,8592.126
35,5261.542
36,2530.245
37,9814.094
38,1466.3125
39,501.7884
40,2799.7344
41,3010.7976
42,7317.977
43,11136.117
44,6289.3325
45,915.9797
46,550.8984
47,2326.4792
48,411.23874
49,950.4325
50,723.7263
51,552.52844
52,4036.337
53,21911.771
54,516.89996
55,8607.049
56,10865.775
57,4490.4766
58,1855.0485
59,18971.346
60,6861.205
61,398.00616
62,4840.829
63,14920.014
64,13942.213
65,1985.3303
66,11339.61
67,3070.433
68,785.03076
69,690.0377
70,1571.9626
71,1297.294
72,528.7581
73,6911.1587
74,543.08905
75,12213.107
76,5224.4355
77,1060.8922
78,11684.8125
79,3211.0396
80,1423.8022
81,10579.755
82,1266.4335
83,8228.941
84,4784.6514
85,403.72272
86,5196.5044
87,3790.6519
88,9109.613
89,8575.064
90,2065.516
91,17879.627
92,1221.7871
93,787.21
94,487.8328
95,1452.466
96,1242.9851
97,1771.6826
98,2468.1052
99,1666.6537
100,2516.4106
101,21484.045
102,1921.9802
103,798.13336
104,3120.397
105,3603.181
106,6593.696
107,2940.169
108,19961.494
109,830.92303
110,821.7179
111,3539.5642
112,662.4269
113,1637.2412
114,814.6714
115,624.79834
116,14466.098
117,1008.2122
118,529.1517
119,663.5202
120,11021.292
121,689.30585
122,683.7424
123,7368.3267
124,1241.436
125,1361.4197
126,709.33813
127,7637.4478
128,8014.6406
129,1464.6521
130,1314.5583
131,544.88916
132,7667.239
133,581.8003
134,15606.547
135,18352.959
136,15566.426
137,1033.7418
138,1867.6781
139,579.9919
140,688.23126
141,9714.774
142,1581.4836
143,9659.162
144,839.2735
145,2776.7595
146,2758.7886
147,11689.547
148,1256.7893
149,6436.5474
150,824.5007
151,10263.705
152,5193.208
153,672.08813
154,851.0938
155,796.86316
156,7421.006
157,7826.662
158,3388.8564
159,806.8772
160,8260.01
161,7994.194
162,607.4934
163,1041.484
164,17021.621
165,10753.59
166,1308.2678
167,684.98834
168,2862.9045
169,8173.6816
170,436.37088
171,8018.925
172,11794.071
173,9892.371
174,18751.193
175,13865.617
176,6399.633
177,4956.7783
178,825.7778
179,3402.7664
180,4081.318
181,578.4733
182,753.9637
183,1301.4087
184,1859.908
185,553.9711
186,2029.0339
187,1296.0568
188,3613.509
189,1388.2963
190,5497.3955
191,5386.9707
192,669.23755
193,4281.787
194,15691.0
195,4225.8184
196,11626.006
197,3728.4849
198,5738.2676
199,5531.28
200,718.2509
201,10337.385
202,1188.9263
203,7123.859
204,9621.151
205,1342.2344
206,9825.282
207,7370.9985
208,3181.9912
209,7444.8433
210,10516.438
211,800.50073
212,5634.3643
213,1815.858
214,1182.6655
215,18295.3
216,785.5931
217,3325.2068
218,338.41205
219,4274.035
220,1044.1643
221,9462.491
222,5620.5615
223,980.32623
224,1755.3721
225,645.7343
226,717.3423
227,1809.2241
228,2211.0889
229,5711.484
230,4497.092
231,1854.1564
232,696.28986
233,734.37714
234,2499.3489
235,14654.02
236,498.42484
237,1396.3661
238,7879.775
239,402.13257
240,10390.324
241,2563.6765
242,466.69284
243,16383.872
244,6983.893
245,7903.5024
246,5616.5347
247,511.25412
248,1780.5726
249,1048.2289
250,5980.685
251,8178.1016
252,10090.237
253,574.905
254,18713.92
255,1073.1545
256,21263.463
257,7833.5454
258,1714.8942
259,658.03357
260,6513.07
261,1432.0486
262,1679.5088
263,1048.1965
264,6305.4673
265,1036.3103
266,371.12372
267,8143.1133
268,1290.0923
269,18702.068
270,5260.747
271,7228.5723
272,6582.5967
273,904.8211
274,6730.3257
275,1270.2189
276,7610.3945
277,7555.745
278,930.0465
279,1579.6306
280,575.15704
281,858.49854
282,8095.643
283,4131.256
284,2763.633
285,3141.0305
286,686.2037
287,3079.151
288,1458.9249
289,13137.193
290,2614.126
291,6861.9644
292,3413.4653
293,2822.8777
294,4670.037
295,493.62183
296,1349.876
297,9840.689
298,6042.9604
299,844.01215
300,14715.828
301,6390.1816
302,1576.5739
303,1512.6449
304,9718.419
305,562.9339
306,606.8051
307,2039.9498
308,635.6391
309,10482.092
310,590.0879
311,19476.168
312,620.00525
313,1374.0509
314,380.92374
315,423.5025
316,2509.262
317,1466.5573
318,6408.373
319,775.05524
320,4068.757
321,3654.515
322,605.537
323,6241.365
324,3092.0642
325,3606.4158
326,1239.3558
327,1456.2789
328,13044.953
329,707.81335
330,3147.0847
331,5140.768
332,15225.159
333,9992.626
334,4070.8716
335,2697.6143
336,2409.1707
337,5042.0493
338,1896.0729
339,14243.375
340,1077.7195
341,5078.4673
342,11778.015
343,3521.407
344,6381.1543
345,1121.5312
346,685.3264
347,2438.6484
348,2663.4453
349,7057.103
350,721.3136
351,11856.738
352,1393.1383
353,4072.6387
354,6800.321
355,2094.172
356,2676.8933
357,11657.838
358,1684.0172
359,1315.7755
360,2096.1458
361,544.7563
362,5111.815
363,2931.4612
364,471.71655
365,908.3015
366,499.23978
367,2494.427
368,940.35114
369,1786.0685
370,8539.343
371,1853.6156
372,2788.9004
373,450.23434
374,2020.7856
375,9785.423
376,4609.483
377,6006.5938
378,3511.697
379,1810.639
380,601.21826
381,2499.0112
382,4522.534
383,9242.9795
384,449.68768
385,1513.2327
386,442.9069
387,4067.0005
388,552.39056
389,3736.488
390,551.45404
391,1359.4921
392,6094.4624
393,5977.3477
394,3355.5432
395,1770.1857
396,797.62427
397,7800.6724
398,740.04974
399,586.2355
400,12474.191
401,5622.5996
402,1167.4683
403,2248.8599
404,8329.2705
405,3207.0718
406,3056.0742
407,1692.4199
408,5024.6333
409,1546.0605
410,2756.4648
411,1845.8987
412,778.89355
413,5622.215
414,625.85223
415,10245.999
416,707.18787
417,10495.01
418,978.80347
419,505.51987
420,872.7704
421,540.85126
422,633.23773
423,16974.07
424,6764.883
425,1257.418
426,2146.8599
427,2546.4858
428,1700.2301
429,2563.6765
430,1404.7268
431,687.752
432,3848.9275
433,9819.717
434,4319.1455
435,2060.4207
436,897.861
437,8198.019
438,1039.5563
439,11114.059
440,760.3685
441,17018.656
442,7183.327
443,13391.488
444,629.7927
445,1086.2009
446,3034.5007
447,4019.5544
448,415.7452
449,851.0256
450,4471.7563
451,9538.632
452,1350.5461
453,2579.005
454,14948.962
455,11991.853
456,384.92624
457,1266.1635
458,961.07965
459,11817.698
460,3377.1436
461,1573.0078
462,12394.8545
463,851.80835
464,7382.01
465,752.4246
466,10301.815
467,817.4734
468,1658.4272
469,4428.574
470,4628.4644
471,4767.7295
472,17742.572
473,2662.6648
474,8289.717
475,569.6372
476,1515.723
477,11811.602
478,8786.659
479,13438.661
480,534.21625
481,897.5445
482,2446.8723
483,1042.4712
484,20141.643
485,3706.9304
486,10476.417
487,19139.826
488,1753.1034
489,5050.3506
490,6124.053
491,445.7379
492,709.9044
493,690.1007
494,1524.3813
495,769.46387
496,6720.393
497,288.50226
498,10673.104
499,7314.453
500,1002.9481
501,1255.7233
502,6018.6465
503,3248.9624
504,7586.445
505,691.2097
506,791.3214
507,738.6355
508,10419.759
509,960.28424
510,5605.0107
511,688.15985
512,9440.311
513,18209.838
514,16073.849
515,451.57037
516,13677.022
517,8003.113
518,3976.6938
519,6672.209
520,17328.822
521,813.2121
522,915.25885
523,4512.8813
524,1307.2885
525,1807.871
526,265.10873
527,698.7544
528,16847.377
529,1333.1161
530,11767.538
531,8598.391
532,683.014
533,5058.656
534,4910.2188
535,3613.7546
536,439.76562
537,561.1546
538,15614.844
539,2278.801
540,595.98956
541,2231.3284
542,16154.505
543,6053.393
544,2435.5227
545,8694.089
546,2744.961
547,4085.959
548,904.5242
549,11062.867
550,4176.9736
551,1949.0743
552,878.2966
553,6424.4355
554,3569.2832
555,16343.81
556,7694.034
557,9887.623
558,492.46216
559,15151.591
560,4084.6934
561,2513.2576
562,10698.269
563,4315.75
564,5910.6875
565,14562.576
566,2085.703
567,4619.6343
568,2994.2236
569,648.29675
570,3455.3293
571,1187.4038
572,17923.508
573,1328.3617
574,783.5263
575,386.3941
576,3123.22
577,2230.1748
578,6017.961
579,794.301
580,435.29608
581,1910.4753
582,4367.464
583,8508.776
584,2656.5662
585,862.19244
586,1229.1748
587,5172.479
588,478.9281
589,996.6689
590,499.8862
591,15195.438
592,645.24255
593,4236.055
594,8879.692
595,836.9259
596,2606.8171
597,3697.0603
598,574.4059
599,8143.9307
600,1282.4795
601,2869.7556
602,886.6919
603,10395.694
604,670.744
605,3998.4856
606,4655.2104
607,578.32764
608,5954.223
609,829.8069
610,6315.1865
611,10120.711
612,1253.1221
613,2012.214
614,557.29456
615,1748.6836
616,670.1838
617,770.2896
618,1086.2328
619,16205.446
620,4545.232
621,7817.3564
622,14554.221
623,7491.3164
624,8882.294
625,5493.3037
626,1279.8136
627,8597.205
628,4993.4014
629,696.2114
630,2179.2068
631,4661.5347
632,1066.834
633,5135.746
634,9471.281
635,5119.2065
636,7838.723
637,17892.729
638,3466.215
639,1823.7157
640,3498.0952
641,2100.1218
642,17295.105
643,10112.208
644,11677.157
645,656.2383
646,3765.1755
647,3949.7678
648,700.6895
649,4191.921
650,883.6434
651,3022.8953
652,1389.2964
653,823.97363
654,785.7587
655,4611.9077
656,1013.7797
657,739.1988
658,677.1816
659,4575.3604
660,1524.342
661,11315.169
662,5296.0405
663,801.29193
664,6250.274
665,2942.2202
666,1222.971
667,443.54553
668,1119.171
669,9092.318
670,307.75552
671,17563.957
672,6347.9307
673,495.60895
674,4914.8364
675,5553.486
676,3301.3528
677,3387.8318
678,4458.057
679,8204.046
680,1667.8319
681,4231.3135
682,3627.0703
683,5214.674
684,9000.777
685,1477.1671
686,603.0298
687,5912.4053
688,6846.3013
689,675.6982
690,1951.3362
691,740.0071
692,5001.4785
693,8178.195
694,2115.4463
695,801.45306
696,1939.9324
697,6631.3574
698,816.79443
699,1345.5746
700,5864.3853
701,16322.975
702,1821.9547
703,7700.081
704,5183.5483
705,2474.559
706,3607.641
707,1793.4293
708,4169.6694
709,9170.444
710,658.75275
711,20093.746
712,1818.3134
713,1919.6204
714,607.80273
715,994.8708
716,7877.305
717,906.2438
718,6493.4956
719,1003.48883
720,9008.64
721,868.31586
722,3117.131
723,7835.7095
724,708.5201
725,4344.39
726,506.35425
727,1320.5975
728,2434.4412
729,2850.5283
730,494.0327
731,969.6554
732,3357.4807
733,5284.387
734,7821.6963
735,929.5601
736,1936.8129
737,6403.4253
738,540.454
739,760.15717
740,13004.728
741,16319.453
742,6684.151
743,604.2372
744,5955.857
745,1215.9341
746,1676.3973
747,1258.0072
748,614.3175
749,3055.2463
750,618.48834
751,1119.5375
752,2045.9901
753,1296.1874
754,922.9275
755,5825.6504
756,485.21954
757,12470.779
758,3378.7188
759,600.4494
760,6238.5776
761,1821.7502
762,14367.178
763,4323.594
764,2345.9634
765,1358.3401
766,13246.013
767,6327.0522
768,10950.071
769,2298.9714
770,5641.871
771,777.97925
772,11068.327
773,2421.4016
774,913.1971
775,4883.328
776,17002.74
777,1963.584
778,646.33875
779,13018.603
780,12524.707
781,5407.9106
782,594.9908
783,2432.0352
784,2761.7244
785,1793.3213
786,2872.3499
787,12016.905
788,408.27087
789,1376.6846
790,919.19727
791,1498.0032
